plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,plume_png_object,plume_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
GAO20220427t152631p0000-A,33.662517,-84.259379,2022-04-27T15:26:31+00,Solid Waste (6A),CH4,mf,"[-84.26532591017362, 33.65661454619101, -84.25177777911874, 33.66789091956241]",GAO,,,997.9658977,352.8677053,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t154512p0000-A,34.136242,-84.039531,2022-04-27T15:45:12+00,Solid Waste (6A),CH4,mf,"[-84.05864941523302, 34.11925648493213, -84.03302100618131, 34.14042141719221]",GAO,,,3385.966751,1518.396367,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t155448p0000-A,34.329013,-84.243224,2022-04-27T15:54:48+00,Solid Waste (6A),CH4,mf,"[-84.25344698422172, 34.32462310285866, -84.23973260258225, 34.33594844339015]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220427t155448p0000-B,34.330252,-84.245359,2022-04-27T15:54:48+00,Solid Waste (6A),CH4,mf,"[-84.25381659608618, 34.324284337447544, -84.2401022667153, 34.33560968054449]",GAO,,,883.3061534,599.1469449,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t155812p0000-A,34.277672,-84.391611,2022-04-27T15:58:12+00,Solid Waste (6A),CH4,mf,"[-84.4045488894415, 34.261238934631066, -84.38036958508904, 34.28117080312204]",GAO,,,906.9627815,552.6777013,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t155812p0000-B,34.274024,-84.391304,2022-04-27T15:58:12+00,Solid Waste (6A),CH4,mf,"[-84.4045488894415, 34.261238934631066, -84.38036958508904, 34.28117080312204]",GAO,,,1701.066257,1097.341639,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t161302p0000-A,33.996632,-85.177973,2022-04-27T16:13:02+00,Solid Waste (6A),CH4,mf,"[-85.18507486701793, 33.98967992089829, -85.17152818460423, 34.00091125151203]",GAO,,,1711.95843,341.5934427,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t161302p0000-B,33.994301,-85.176268,2022-04-27T16:13:02+00,Solid Waste (6A),CH4,mf,"[-85.18501096449218, 33.98987825818767, -85.17158376355445, 34.00105998260135]",GAO,,,1564.563971,368.7874447,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t163220p0000-A,33.177082,-84.850196,2022-04-27T16:32:20+00,Solid Waste (6A),CH4,mf,"[-84.85610920105594, 33.17139163621025, -84.84263185605053, 33.18267195491653]",GAO,,,312.40936,148.0111992,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t163724p0000-A,33.177012,-84.850477,2022-04-27T16:37:24+00,Solid Waste (6A),CH4,mf,"[-84.85648807631692, 33.170357804976696, -84.84307031590423, 33.18158838802098]",GAO,,,362.0942143,184.33823,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t163724p0000-B,33.175128,-84.845931,2022-04-27T16:37:24+00,Solid Waste (6A),CH4,mf,"[-84.8534927248618, 33.16985861927195, -84.84001562833451, 33.181138927332334]",GAO,,,647.7669001,291.3138791,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t171548p0000-A,33.603382,-86.522151,2022-04-27T17:15:48+00,Solid Waste (6A),CH4,mf,"[-86.52808135880635, 33.59789281007958, -86.5147708473358, 33.608929487395194]",GAO,,,2339.438329,486.1896758,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t172907p0000-A,33.713443,-86.85814,2022-04-27T17:29:07+00,Solid Waste (6A),CH4,mf,"[-86.86984671132151, 33.704101191538406, -86.85104578224869, 33.719691044080655]",GAO,,,3686.572579,895.299633,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t173434p0000-A,33.708199,-87.058978,2022-04-27T17:34:34+00,Solid Waste (6A),CH4,mf,"[-87.0654204066265, 33.70281012122533, -87.05209365059173, 33.71389629267544]",GAO,,,2429.946642,525.6062792,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t173434p0000-B,33.709812,-87.057043,2022-04-27T17:34:34+00,Solid Waste (6A),CH4,mf,"[-87.0654204066265, 33.70281012122533, -87.05209365059173, 33.71389629267544]",GAO,,,1449.186171,524.0748613,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t175123p0000-A,33.18504,-86.698149,2022-04-27T17:51:23+00,Solid Waste (6A),CH4,mf,"[-86.70579375222032, 33.178705333236294, -86.69260588991207, 33.18974245365478]",GAO,,,980.673247,306.8838618,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220427t175123p0000-B,33.182215,-86.696944,2022-04-27T17:51:23+00,Solid Waste (6A),CH4,mf,"[-86.7040342164027, 33.17567465565074, -86.69078751449406, 33.186711908891276]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220428t154635p0000-A,33.486778,-87.094031,2022-04-28T15:46:35+00,Coal Mining (1B1a),CH4,mf,"[-87.10107579218017, 33.48322798967497, -87.08784213622027, 33.494314271310934]",GAO,,,1157.728721,285.822777,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t163239p0000-A,33.421375,-87.239944,2022-04-28T16:32:39+00,Coal Mining (1B1a),CH4,mf,"[-87.24772826078976, 33.41849618026714, -87.23450470430787, 33.42953278614687]",GAO,,,2069.070889,562.6336834,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t163239p0000-B,33.394408,-87.265568,2022-04-28T16:32:39+00,Coal Mining (1B1a),CH4,mf,"[-87.2727223809097, 33.389177076504566, -87.25944384458812, 33.40021381871673]",GAO,,,1440.735657,317.4178836,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t163239p0000-C,33.380656,-87.234653,2022-04-28T16:32:39+00,Coal Mining (1B1a),CH4,mf,"[-87.24181183120464, 33.375744513073116, -87.22859455322822, 33.3868307973072]",GAO,,,,,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t163239p0000-D,33.385568,-87.235433,2022-04-28T16:32:39+00,Coal Mining (1B1a),CH4,mf,"[-87.24176409149818, 33.37986202309547, -87.22848692399937, 33.39089881021902]",GAO,,,,,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t163239p0000-E,33.376974,-87.251949,2022-04-28T16:32:39+00,Coal Mining (1B1a),CH4,mf,"[-87.26096296300123, 33.372830362050884, -87.24774614855315, 33.383916628999835]",GAO,,,877.9224653,185.4458303,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t165558p0000-A,33.407757,-87.336679,2022-04-28T16:55:58+00,Coal Mining (1B1a),CH4,mf,"[-87.34564555121806, 33.403637356642136, -87.33236477320222, 33.4147236142064]",GAO,,,2349.911716,468.4198453,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t165558p0000-B,33.373811,-87.321106,2022-04-28T16:55:58+00,Oil & Gas (1B2),CH4,mf,"[-87.33049604841943, 33.370194721224486, -87.31644995734719, 33.38187481149545]",GAO,,,3798.92417,712.0632828,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t165558p0000-C,33.366042,-87.335058,2022-04-28T16:55:58+00,Coal Mining (1B1a),CH4,mf,"[-87.34346297771306, 33.36013637631829, -87.33018893682626, 33.37117306723581]",GAO,,,1237.749855,302.1606773,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t172238p0000-A,33.245204,-87.652852,2022-04-28T17:22:38+00,Solid Waste (6A),CH4,mf,"[-87.65981894032137, 33.24027694645111, -87.64656374406789, 33.25136261375224]",GAO,,,893.6071158,211.4639101,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220428t174036p0000-A,33.184763,-86.697575,2022-04-28T17:40:36+00,Solid Waste (6A),CH4,mf,"[-86.70396339524538, 33.17914747689583, -86.6907754674933, 33.19018459638322]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220429t170705p0000-A,33.708983,-87.058095,2022-04-29T17:07:05+00,Solid Waste (6A),CH4,mf,"[-87.06559968184187, 33.70444706363634, -87.0522728327427, 33.71548361314627]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220429t173419p0000-A,33.715211,-86.856396,2022-04-29T17:34:19+00,Solid Waste (6A),CH4,mf,"[-86.87001334159417, 33.711742040501164, -86.85043699854386, 33.728024889312685]",GAO,,,1735.363427,731.3446205,,,,,hrrr,Global Airborne Observatory,ASU GDCS
ang20220430t171103-A,37.109602,-107.754283,2022-04-30T17:11:03+00,Oil & Gas (1B2),CH4,mf,"[-107.75971416391738, 37.10370649036091, -107.74758508600199, 37.11342159384241]",ang,,,297.1865498,168.1700369,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t171103-B,37.050823,-107.675143,2022-04-30T17:11:03+00,Oil & Gas (1B2),CH4,mf,"[-107.68090116503977, 37.04634469512328, -107.66872897605325, 37.056059287278394]",ang,,,279.3196844,111.7232443,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t171103-C,36.911922,-107.467582,2022-04-30T17:11:03+00,Oil & Gas (1B2),CH4,mf,"[-107.47218949147162, 36.9077279677174, -107.45993499362086, 36.91752607983857]",ang,,,546.7696481,300.4237007,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t172719-A,37.175436,-107.883801,2022-04-30T17:27:19+00,Oil & Gas (1B2),CH4,mf,"[-107.89081983370295, 37.17151698356393, -107.87857300334143, 37.18123276009724]",ang,,,162.3340459,79.96892675,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t172719-B,37.10081,-107.773803,2022-04-30T17:27:19+00,Oil & Gas (1B2),CH4,mf,"[-107.77955322857326, 37.09481122514487, -107.76721344528251, 37.10465327274102]",ang,,,254.8436011,165.3782327,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t172719-C,36.931265,-107.560715,2022-04-30T17:27:19+00,Oil & Gas (1B2),CH4,mf,"[-107.56654701447363, 36.92621767629756, -107.55423624794228, 36.93605838888172]",ang,,,52.78170481,30.35015063,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t174215-A,37.066393,-107.868888,2022-04-30T17:42:15+00,Oil & Gas (1B2),CH4,mf,"[-107.8759049056796, 37.062180941626096, -107.86367573586402, 37.07189673042771]",ang,,,188.4432957,114.6361144,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t174215-B,36.943111,-107.701675,2022-04-30T17:42:15+00,Oil & Gas (1B2),CH4,mf,"[-107.70679441439763, 36.93889820687135, -107.6945861335862, 36.94861314216831]",ang,,,180.9519874,90.92986119,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t174215-C,36.892893,-107.643211,2022-04-30T17:42:15+00,Oil & Gas (1B2),CH4,mf,"[-107.64688493138128, 36.890257100355285, -107.63479045649974, 36.89997172301007]",ang,,,270.6271164,141.5181739,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t174215-D,36.824815,-107.53687,2022-04-30T17:42:15+00,Oil & Gas (1B2),CH4,mf,"[-107.5424587312004, 36.819715340726006, -107.53021783057245, 36.829556095106554]",ang,,,66.27339465,35.44847514,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t175809-A,37.053147,-107.785141,2022-04-30T17:58:09+00,Oil & Gas (1B2),CH4,mf,"[-107.79047109607457, 37.048987503527165, -107.77819169962113, 37.05882954870626]",ang,,,1291.518482,630.2397514,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t175809-B,36.896956,-107.554729,2022-04-30T17:58:09+00,Oil & Gas (1B2),CH4,mf,"[-107.56115657473698, 36.89239175371606, -107.54890382884459, 36.90219043441859]",ang,,,218.7587252,118.211818,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t175809-C,36.873304,-107.513467,2022-04-30T17:58:09+00,Oil & Gas (1B2),CH4,mf,"[-107.51920109892637, 36.86889413847694, -107.50695255233894, 36.87873470750902]",ang,,,405.6815726,233.0586956,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t175809-D,36.811908,-107.403936,2022-04-30T17:58:09+00,Oil & Gas (1B2),CH4,mf,"[-107.41004821680765, 36.80699391718626, -107.39781038733577, 36.81683383800821]",ang,,,104.9419557,43.04126568,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t181449-A,36.943305,-107.70188,2022-04-30T18:14:49+00,Oil & Gas (1B2),CH4,mf,"[-107.70781558966803, 36.9404517642705, -107.69560705404783, 36.95016670423346]",ang,,,298.3212364,101.2785372,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t181449-B,36.893059,-107.643944,2022-04-30T18:14:49+00,Oil & Gas (1B2),CH4,mf,"[-107.65054104624546, 36.889387008481606, -107.63844668126929, 36.899101653599686]",ang,,,1127.011462,405.6709873,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t181449-C,36.824787,-107.536912,2022-04-30T18:14:49+00,Oil & Gas (1B2),CH4,mf,"[-107.54248600552621, 36.81988439033274, -107.53019205595746, 36.82968311906304]",ang,,,203.0112416,80.67973532,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t183401-A,37.077343,-107.934072,2022-04-30T18:34:01+00,Oil & Gas (1B2),CH4,mf,"[-107.93748448396362, 37.07211108535407, -107.92525330232799, 37.08182720013915]",ang,,,1548.767632,618.8348581,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t183401-B,36.974549,-107.79647,2022-04-30T18:34:01+00,Oil & Gas (1B2),CH4,mf,"[-107.80220051406805, 36.969735344821224, -107.78998663239473, 36.97945080180401]",ang,,,304.3640546,60.21539053,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t183401-C,36.945442,-107.751815,2022-04-30T18:34:01+00,Oil & Gas (1B2),CH4,mf,"[-107.75697337690968, 36.94102393087442, -107.74481737489924, 36.950739051365105]",ang,,,229.3766647,112.6396044,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t183401-D,36.671319,-107.346823,2022-04-30T18:34:01+00,Oil & Gas (1B2),CH4,mf,"[-107.35237558139418, 36.66618038576724, -107.3401605175559, 36.6760200375468]",ang,,,614.9434003,151.6640003,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t185129-A,37.021031,-107.917602,2022-04-30T18:51:29+00,Oil & Gas (1B2),CH4,mf,"[-107.92354128294626, 37.01608566048742, -107.91142497901919, 37.0258017488351]",ang,,,227.6880998,81.17782176,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t185129-B,36.858451,-107.685277,2022-04-30T18:51:29+00,Oil & Gas (1B2),CH4,mf,"[-107.69037208453402, 36.85531542805508, -107.67817720299658, 36.86503033628588]",ang,,,304.5927278,117.9343858,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t185129-C,36.845702,-107.672756,2022-04-30T18:51:29+00,Oil & Gas (1B2),CH4,mf,"[-107.67764722383849, 36.84128131651101, -107.6654546605611, 36.85099616135613]",ang,,,372.268919,165.0177647,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t185129-E,36.643147,-107.355286,2022-04-30T18:51:29+00,Oil & Gas (1B2),CH4,mf,"[-107.36053592935039, 36.63842320185619, -107.3483251748851, 36.648262929248496]",ang,,,142.6824003,78.67805467,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t191123-A,37.103665,-108.067725,2022-04-30T19:11:23+00,Oil & Gas (1B2),CH4,mf,"[-108.07377861602608, 37.09938929131295, -108.0614360772749, 37.10923294161363]",ang,,,175.824738,36.24430645,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t191123-C,36.715918,-107.519961,2022-04-30T19:11:23+00,Oil & Gas (1B2),CH4,mf,"[-107.52501287007074, 36.71097827612824, -107.51278921687646, 36.72077687876414]",ang,,,210.3134927,97.46425428,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t191123-D,36.697098,-107.498977,2022-04-30T19:11:23+00,Oil & Gas (1B2),CH4,mf,"[-107.50473862045905, 36.69175119982491, -107.49251829225979, 36.70159181998326]",ang,,,132.7622535,15.79646537,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t191123-E,36.677479,-107.436795,2022-04-30T19:11:23+00,Oil & Gas (1B2),CH4,mf,"[-107.44258845721694, 36.672291561773186, -107.43037169545279, 36.682131799642136]",ang,,,347.389113,122.0206993,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t192857-A,36.837273,-107.738451,2022-04-30T19:28:57+00,Oil & Gas (1B2),CH4,mf,"[-107.74355435400213, 36.83354526227143, -107.73121091930783, 36.843467205060136]",ang,,,381.1080438,205.2976151,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t192857-B,36.730771,-107.552692,2022-04-30T19:28:57+00,Oil & Gas (1B2),CH4,mf,"[-107.55849236438017, 36.72599774646176, -107.54600605540648, 36.73604805738424]",ang,,,168.7616009,30.5055096,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t192857-C,36.629897,-107.441954,2022-04-30T19:28:57+00,Oil & Gas (1B2),CH4,mf,"[-107.4482279388433, 36.624884244390095, -107.43575881595726, 36.6349339235763]",ang,,,900.5372584,173.1535481,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t192857-D,36.593422,-107.39366,2022-04-30T19:28:57+00,Oil & Gas (1B2),CH4,mf,"[-107.39926917349331, 36.588555268993495, -107.38675270624499, 36.59860454374032]",ang,,,303.568709,184.6841099,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t192857-E,36.584769,-107.379226,2022-04-30T19:28:57+00,Oil & Gas (1B2),CH4,mf,"[-107.38472111822256, 36.57972398757455, -107.37225964394733, 36.589730257022]",ang,,,553.1797143,139.9920998,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t194813-A,36.787202,-107.760731,2022-04-30T19:48:13+00,Oil & Gas (1B2),CH4,mf,"[-107.76616546400187, 36.78269407671953, -107.75361439641802, 36.792745721418235]",ang,,,170.5741593,50.81707233,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t194813-B,36.788204,-107.760706,2022-04-30T19:48:13+00,Oil & Gas (1B2),CH4,mf,"[-107.76636544122537, 36.78309164486398, -107.75402991879913, 36.793013764868235]",ang,,,161.6443744,76.95896256,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t194813-D,36.603491,-107.4967,2022-04-30T19:48:13+00,Oil & Gas (1B2),CH4,mf,"[-107.50173848517166, 36.597798550648086, -107.48921982372896, 36.60780525343565]",ang,,,327.8684212,106.9398692,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t194813-E,36.571158,-107.459955,2022-04-30T19:48:13+00,Oil & Gas (1B2),CH4,mf,"[-107.4648061985275, 36.56556838207925, -107.45229303147917, 36.5755748704497]",ang,,,307.570569,72.2938104,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t194813-F,36.527867,-107.387921,2022-04-30T19:48:13+00,Oil & Gas (1B2),CH4,mf,"[-107.3927027189772, 36.522838897320355, -107.3801967526399, 36.532845157722846]",ang,,,521.1518138,134.078104,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t200454-A,36.77075,-107.815977,2022-04-30T20:04:54+00,Oil & Gas (1B2),CH4,mf,"[-107.82106627851027, 36.76661889689078, -107.80873312992998, 36.776498101928496]",ang,,,673.2110873,361.203244,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t200454-B,36.767693,-107.803579,2022-04-30T20:04:54+00,Oil & Gas (1B2),CH4,mf,"[-107.80927056953338, 36.76322898577464, -107.79672235004975, 36.77328090185455]",ang,,,171.7177984,56.31242409,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t200454-C,36.723717,-107.746341,2022-04-30T20:04:54+00,Oil & Gas (1B2),CH4,mf,"[-107.75185238753643, 36.718769589840164, -107.73936576746158, 36.72882109716747]",ang,,,330.7028769,48.00671361,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t200454-D,36.481639,-107.370817,2022-04-30T20:04:54+00,Oil & Gas (1B2),CH4,mf,"[-107.37642785232818, 36.477281548049696, -107.36392946575647, 36.487330757173694]",ang,,,637.110499,86.42449443,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t200454-E,36.463288,-107.386472,2022-04-30T20:04:54+00,Oil & Gas (1B2),CH4,mf,"[-107.39191079174026, 36.45867918864986, -107.37941525621224, 36.46872851704441]",ang,,,439.2893604,164.0258828,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t202323-A,36.865346,-107.993945,2022-04-30T20:23:23+00,Oil & Gas (1B2),CH4,mf,"[-107.99818720320023, 36.861129114079745, -107.98552546690426, 36.871303034163496]",ang,,,279.947469,87.26370578,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t203934-A,36.929262,-108.149747,2022-04-30T20:39:34+00,Oil & Gas (1B2),CH4,mf,"[-108.15565876658926, 36.92630442815577, -108.14304020996047, 36.93639114753173]",ang,,,221.9208357,73.50647177,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t203934-B,36.925626,-108.148725,2022-04-30T20:39:34+00,Oil & Gas (1B2),CH4,mf,"[-108.1544614219024, 36.92004969541706, -108.14184376311589, 36.93018056902024]",ang,,,144.3093013,45.43184094,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t203934-C,36.903125,-108.083763,2022-04-30T20:39:34+00,Oil & Gas (1B2),CH4,mf,"[-108.08950536219018, 36.89847065227653, -108.07672641443938, 36.90873334422495]",ang,,,75.62774494,55.92400416,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t203934-D,36.907271,-108.077619,2022-04-30T20:39:34+00,Oil & Gas (1B2),CH4,mf,"[-108.08347005243712, 36.902562464871174, -108.07085573540958, 36.91264893516635]",ang,,,185.2845622,41.35536945,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t203934-E,36.421202,-107.384847,2022-04-30T20:39:34+00,Oil & Gas (1B2),CH4,mf,"[-107.39009845959855, 36.41631979182522, -107.37734938533683, 36.426534583279526]",ang,,,200.9263281,78.6839982,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t205825-A,36.86569,-108.071336,2022-04-30T20:58:25+00,Oil & Gas (1B2),CH4,mf,"[-108.07728890842327, 36.86109134043574, -108.06451625403027, 36.871354001200466]",ang,,,340.3026226,69.13103402,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t205825-B,36.758729,-107.912435,2022-04-30T20:58:25+00,Oil & Gas (1B2),CH4,mf,"[-107.9185682332014, 36.7535806275333, -107.90586946857684, 36.763710372115355]",ang,,,133.9602078,47.0840502,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t211621-A,36.764661,-107.981755,2022-04-30T21:16:21+00,Oil & Gas (1B2),CH4,mf,"[-107.98694960304152, 36.760289990504596, -107.97419426249802, 36.7705522452558]",ang,,,209.3332313,67.90271369,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220430t211621-B,36.711335,-107.894268,2022-04-30T21:16:21+00,Oil & Gas (1B2),CH4,mf,"[-107.89989413273632, 36.70630346828461, -107.88731328275476, 36.71638899824869]",ang,,,1091.829139,422.9646939,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t160258-A,36.92503,-108.265278,2022-05-01T16:02:58+00,Oil & Gas (1B2),CH4,mf,"[-108.27209099717336, 36.920811700531225, -108.25941736956554, 36.93089912128653]",ang,,,98.73544123,60.31843686,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t160258-B,36.732886,-107.968221,2022-05-01T16:02:58+00,Oil & Gas (1B2),CH4,mf,"[-107.9785386250014, 36.730634620434806, -107.96501877699585, 36.741425378273924]",ang,,,324.6597829,198.7205447,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t160258-C,36.732671,-107.961953,2022-05-01T16:02:58+00,Oil & Gas (1B2),CH4,mf,"[-107.96958450295149, 36.728200754473185, -107.95699946069816, 36.73833081007224]",ang,,,266.2023793,161.8593336,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t160258-D,36.597769,-107.776313,2022-05-01T16:02:58+00,Oil & Gas (1B2),CH4,mf,"[-107.78258648549283, 36.592770090250326, -107.7700249018336, 36.602855035026884]",ang,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t160258-E,36.599299,-107.751002,2022-05-01T16:02:58+00,Oil & Gas (1B2),CH4,mf,"[-107.75703958238475, 36.59481424986571, -107.7444777196073, 36.60494318750996]",ang,,,468.5754819,114.7180555,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t160258-F,36.530307,-107.656456,2022-05-01T16:02:58+00,Oil & Gas (1B2),CH4,mf,"[-107.66285996766744, 36.52615949654843, -107.65030990794966, 36.53628791509562]",ang,,,501.149636,225.3488707,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t161733-A,36.630784,-107.903077,2022-05-01T16:17:33+00,Oil & Gas (1B2),CH4,mf,"[-107.9093913800007, 36.62569315504876, -107.89645503341893, 36.63607452113092]",ang,,,169.2801061,129.2896021,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t161733-B,36.479282,-107.71073,2022-05-01T16:17:33+00,Oil & Gas (1B2),CH4,mf,"[-107.71718080517549, 36.474887782238426, -107.70438260433527, 36.485223290066656]",ang,,,604.3481673,148.6337243,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t163231-A,36.792667,-108.389029,2022-05-01T16:32:31+00,Coal Mining (1B1a),CH4,mf,"[-108.3973660503733, 36.79005083596484, -108.3847130353874, 36.8001831478921]",ang,,,891.6221753,392.4102078,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t164820-A,36.620486,-108.077573,2022-05-01T16:48:20+00,Oil & Gas (1B2),CH4,mf,"[-108.08403604288452, 36.61534400956155, -108.07095555698243, 36.6258424484367]",ang,,,287.711038,125.5412576,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t170235-A,36.549759,-107.914908,2022-05-01T17:02:35+00,Oil & Gas (1B2),CH4,mf,"[-107.92084456001953, 36.545484624691085, -107.90797714611104, 36.5558214131084]",ang,,,652.3010614,241.7195255,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t171816-A,36.520622,-107.817898,2022-05-01T17:18:16+00,Oil & Gas (1B2),CH4,mf,"[-107.82371742816217, 36.51595452269003, -107.8111678015635, 36.5260839278168]",ang,,,279.5188303,60.88298328,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t173311-A,36.479174,-107.710665,2022-05-01T17:33:11+00,Oil & Gas (1B2),CH4,mf,"[-107.71710666067536, 36.47448913866547, -107.7043085258175, 36.48482464637841]",ang,,,517.026769,139.1084218,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220501t173311-B,36.794433,-108.195534,2022-05-01T17:33:11+00,Oil & Gas (1B2),CH4,mf,"[-108.20181843774006, 36.78960680768832, -108.18896461721532, 36.799899970016824]",ang,,,216.2169609,117.3659488,,,,,hrrr,AVIRIS-NG,NASA-JPL
